text,label
"Bangladesh envisioned fresh hopes of pulling off an upset win when both fell, but Jason Holder held his nerve to steer the hosts home.",pos
The asking rate pressure got the better of them and in the end West Indies have completed a massive win,pos
"Rampaul was the pick of the bowlers for the hosts, while the rest supported him very well.",pos
A throughly professional performace from the Australians,pos
"They batted first, started slowly and exploded in the last 10 overs",pos
Mitchell Johnson was fast while Starc swung the ball to a nicety,pos
The others chipped in with wickets while Steven Smith finished off the tail,pos
"In fact, it was a blessing in disguise that Clarke opted to bat first as they were keen to bowl first",pos
"Skipper Clarke though played a sensational innings, he had to retire hurt on 68 due to his troublesome hamstring and then some lusty blows from Haddin and Cutting at the death got them past 200",pos
A convincing victory for South Africa in the end,pos
Brendan Taylor fought hard and finished with 79,pos
"South Africa gain a bonus point as well, and they go on top of the table with 14 points",pos
They will be proud of their efforts and did put up a good show against two of the top ODI teams in the world,pos
So a comprehensive win for Australia,pos
"Warner held the innings together, despite wickets falling at regular intervals at the start, and ensured that Australia got past the line quite comfortably in the end",pos
"In the end, you would have to say that it was a comfortable 59-run win for India, even though they let West Indies score freely after picking up early wickets",pos
It has been a clinical performance from the South Africans,pos
They never let the New Zealand batsmen to settle down and get the momentum to chase down the target,pos
Ronchi once again was the standout with the bat,pos
The wicket-keeper showed immense application and was not afraid to play his shots,pos
McClenaghan supported him well and the pair added 76 runs for the last wicket,pos
Because of that partnership there was some respectability to the final score.,pos
So New Zealand beat Pakistan for the first time in 11 ODIs at Sharjah,pos
"Captain Williamson though, after a sensible fifty from Devcich early on, dropped anchor and ensured that New Zealand crossed the line with 24 balls to spare",pos
He registered his 12th ODI fifty and it was his 6th fifty in his last 7 innings,pos
"But for the last few overs, England paced their run chase very well and it's a well deserved victory for Alastair Cook & Co",pos
James Taylor and Joe Root then steadied the ship with a fine century partnership,pos
"Although Taylor was dismissed after his second consecutive fifty, Root carried on and registered his 3rd ODI hundred",pos
"England lost a few wickets at the end, but Buttler and Root saw them through",pos
It was a Chris Gayle show at Newlands,pos
"He ran amok and scored 52 runs at one stage from just 11 balls, completing a 17-ball fifty in the process, the fastest by a West Indian batsman",pos
He looked determined to finish it off on his own,pos
"Samuels played a good hand, making a fine 41",pos
"The visitors lost a heap of wickets towards the end, but Gayle's knock had placed them in a comfortable position",pos
"Nothing much to say about South Africa's bowling, although Tahir impressed once again",pos
The visitors go 1-0 up in the 3-match series.,pos
"Though the former perished early, Gayle bludgeoned the bowling and shared a record 152-run stand for the second wicket with Samuels",pos
"However, Sammy stayed calm when it mattered and took West Indies past the line to achieve a record win",pos
"In the end, the elder O'Brien brother remained unbeaten on 80 and took his side home",pos
Jos Buttler then joined Taylor at the crease and the duo treated the bowling on merit,pos
"After the partnership crossed 50, Taylor raised his bat for a well compiled half-century - 4th in ODIs - and Buttler soon followed him bringing up his 6th ODI fifty",pos
The Australian bowlers were exceptional,pos
"Although Starc had an off-day, the rest of his mates stepped up",pos
"Hazlewood was outstanding with the new ball, bowling tight line and lengths, Johnson was at his fearsome best and Maxwell too varied his pace to pick up his career-best figures",pos
"Overall, it was an all-round performance from the hosts",pos
New Zealand win comprehensively at the end,pos
They got off to a blazing start with Brendon McCullum going hard at the new ball,pos
Guptill and Latham got together and stitched a 44-run stand before the latter departed,pos
"However, Taylor and Elliott then took on the mantle of seeing their team through",pos
Taylor's good form in 2015 continues and Elliott continues to justify his selection in the World Cup squad ahead of Neesham,pos
Both registered fifties and took the hosts home,pos
Another comprehensive victory for New Zealand,pos
"Pakistan started off well through Shehzad and Hafeez, who added 111 runs for the opening stand",pos
"Hafeez kept going, but the climbing run-rate got the better off him",pos
Another comprehensive win for the Proteas,pos
They have sealed the T20I series 2-0,pos
Leie was excellent with his leg-breaks and was well supported by Phangiso and Abbott,pos
The trio shared 9 wickets between them,pos
A mention should be made of the South African fielding as well as they took some terrific catches.,pos
A fine all-round show by the tourists helped them to thrash Zimbabwe in the only T20I,pos
Adam Milne and Mitchell McClenaghan bowled with a good burst of pace to trouble the opposition ranks and made key breakthroughs,pos
New Zealand were also very good in the field,pos
"Earlier, Worker on his T20I debut, explored every nook and corner of the ground to smash a fifty",pos
South Africa put up a fine all-round show to overcome the tourists in the first T20I,pos
Hashim Amla held the innings together with a steady knock,pos
Rilee Rossouw and AB de Villiers played breezy knocks as the hosts registered a convincing win,pos
"Even though, Rossouw and Amla lost their wickets in the end, the Proteas coasted towards an easy win",pos
"When the third wicket partnership between Niall O'Brien and Ed Joyce was growing strong, Australia were under serious pressure, but once that stand was broken, the visitors came back well to gain the upper hand",pos
"The start wasn't good for Ireland as they lost the openers inside 2 overs, but Ed Joyce and Niall O'Brien steadied the innings",pos
Another abject performance with the bat from the hosts,pos
Imad Wasim was impressive once again and the pacers made sure that his efforts didn't go waste.,pos
"Eventually, Dhoni's boys sealed the contest by 35 runs, but the captain would have ideally wanted his bowlers to bowl the opposition out",pos
Morgan and Hales held the innings together and stitched a 60-run stand for the third wicket,pos
"Once Morgan got out, it seemed as if Pakistan were right back in the game",pos
"Although Taylor and the under-pressure Buttler had a tough initial period, the duo nudged and nurdled their way to a match-winning 117 run partnership and helped England lead this 4-match ODI series.",pos
225 was a tricky chase but Sri Lanka handled it pretty well and in the end won the game easily,pos
"Just like the previous game, Kusal Perera and Tillakaratne Dilshan got the side off to a great start",pos
Lahiru Thirmanne then joined Perera at the crease and the duo shared a massive 156-run stand for the second wicket to ensure a smooth sail for the hosts,pos
"Zimbabwe might have taken it to the 50th over, but they were always in control of the run-chase",pos
Mutumbami looked in good touch as he brought up his third ODI fifty,pos
Then the experienced duo of Chigumbura and Raza were calm as they took their team over the finish line,pos
The tourists played with pluck and steel to pull off a thrilling win and seal the series 2-0,pos
Usman Ghani and Mohammad Shahzad gave them a rollicking start with an enterprising stand of 95,pos
Zimbabwe then clawed their way back into the game by taking wickets at regular intervals,pos
"It was Gulbadin Naib, who held the innings together with a determined effort",pos
He remained not out and guided them home,pos
Shafiqullah too played his part with a crucial boundary in the final over,pos
"Earlier, Sean Williams and Mutumbami had taken the hosts to a substantial total.",pos
A crushing victory for New Zealand,pos
"Brendon McCullum was off to a flier, he was well supported by Martin Guptill",pos
"McCullum registered his fifty in 23 balls, Guptill was just slightly slower and New Zealand got their team 100 in the 9th over",pos
A complete performance from Angelo Mathews and his men,pos
"The bowlers put up an impressive performance, restricting the hosts to a par score on this pitch",pos
"Danushka Gunathilaka was a man on a mission, belting a 45-ball 65",pos
"Lahiru Thirimanne then ensured that there were no further hiccups as he took his team home, in the company of Dinesh Chandimal.",pos
"Riding on Luke Jongwe's 5-for, Zimbabwe thrashed their opposition ranks to script a superb turnaround and emerge victorious",pos
Only Mohammad Shahzad checked in a series of shots to keep the scorecard ticking for the hosts,pos
The duo shared eight wickets between them,pos
"Earlier, Masakadaza and Cremer stitched a key century stand to help the tourists make a smart recovery after they lost a slew of wickets up front",pos
"It was only a matter of time before Afghanistan wrapped things up after that, which they did with the first ball of the 18th over.",pos
"The hosts were off to a flier, Warner and Finch meant business, right from the first ball",pos
"It didn't matter a lot, Williamson struggled but fought his guts out, Munro took the attack to the bowling and an easy win was on the cards",pos
Nicholls and Santner lead the recovery,pos
"Elliott filled up for the breach, his bowling was disciplined and he was helped along by some reckless batting from Pakistan's openers",pos
"Martin Guptill and Kane Williamson took charge, added a record second wicket stand before both fell in their eighties",pos
"Both were dismissed, but New Zealand completed the chase - with 3 wickets and 2 balls to spare.",pos
163 was a good total on this track but the Bangladesh batsmen showed patience after losing a few wickets in the middle to seal this one,pos
"The experience of Shakib once again did the trick for them, he kept his calm and was eventually stalled at 41 mistiming a slog to long-off, and then a spurt of wickets towards the end induced a stutter but Najibullah broke the trance, took the match by the scruff and romped home",pos
"The players are making their way out to the pavillion and some good news for the Proteas, they are 4 runs ahead of the par score",pos
South Africa have won the match by 4 runs according to D/L method,pos
"For a change, D/L works in South Africa's favour!",pos
"They were a much better team today, and would have fancied their chances of winning the game",pos
A clinical performance by Pakistan enabled them to romp home quite easily by 7 wickets in the end,pos
"Opting to bowl first, their bowlers gave them a perfect start by taking early wickets with Junaid and Ajmal being the pick of the bowlers",pos
"Chasing a paltry total of 97, the openers were off to a steady start and Hafeez in particular played aggressively and reached to his fifty also",pos
"Sighs of relief in the Sri Lankan camp, the support staff stand and applaud a well played innings from Perera",pos
"This is the highest ever chase at the De Beer Diamond Oval, Kimberley",pos
The pitch offered turn right from the first ball and Bangaldesh had done very well to restrict Pakistan to a low score after a quick start by their openers,pos
"Although they lost Tamim to the first ball, Mahmudullah and Nafees shared a 69 run stand for the second wicket",pos
"West Indies have defeated Bangladesh comprehensively, thus avenging their T20 defeat",pos
"Samuels especially, got through a lot of quick and tight overs strangulating the Bangladeshi batsmen",pos
But Simmons and Hyatt defended well and kept the scoreboard ticking at a steady pace,pos
"Simmons plodded away to another half century, his 8th score of 50+ in as many innings",pos
With this performance West Indies have sealed the series,pos
This is their second biggest win in terms of balls to spare in ODIs,pos
They will be disappointed with their poor show with the bat in this match but they will be happy that they won the series 2-1,pos
The openers backed up the good performance of the bowlers to thrash West Indies,pos
In the end it was too far a bridge for Zimbabwe to cross as the impressive young Pakistani side notched up a clean-sweep,pos
Hafeez continued to have a wonderful tour and put in yet another all-round performance to hurt Zimbabwe,pos
Easy win in the end for Australia,pos
Ponting and Clarke continued their form with a half-century each,pos
Debutant Eranga impressed with his variety and got two important wickets,pos
It has been a clinical performance from Australia despite the late stutter,pos
Malinga started well picking two quick wickets but Marsh was in terrific nick,pos
He got his chance and has made it count with a well made fifty,pos
Australia clinch the 5 match series with this win,pos
Taibu stepped up and guided Zimbabwe home with a gritty half century,pos
It has been a comprehensive performance by England,pos
Only a fun filled partnership for the 9th wicket between Randiv and Malinga saved some blushes,pos
"England bowlers, particularly Anderson proved to be rather handful under helpful conditions and were backed up by some excellent ground fielding and catching",pos
A fine victory for Sri Lanka,pos
"It turned a bit farcical in the end with Mathews not scoring in an attempt to help Chandimal to his century, but all's well that ends well",pos
"A fine knock by the promising young talent, his 2nd in his career",pos
Mahela Jayawardene chipped in with a sublime 79 as well,pos
"Half centuries from Hafeez, Misbah and Shafiq ensured an emphatic victory for Pakistan",pos
"Ahmad Shehzad overcame initial jitters and went on to compose a fine century, his second in ODIs, to complete a clinical victory",pos
Misbah showed why he is considered as the cool head of this Pakistan team with an innings of great concentration,pos
Rampaul and young leggie Bishoo were very impressive taking the seven wickets between them,pos
India have started their campaign with a comfortable win,pos
The ever improving Munaf provided the breakthrough initially when he sent back Kayes,pos
"The dew that was expected to play a part and influenced Shakib, to choose to bat first never really came in and Harbhajan aided by the back up spinners, kept the run rate under control quite easily",pos
A clinical performance in the end by the Kiwis and they have knocked off the total in 8 overs to start their World Cup campaign in style,pos
"Their seamers did the damage by skittling out the Kenyans for a paltry 69, with Bennett taking 4 wickets and Southee and Oram sharing 3 each",pos
Guptill and McCullum ensured they went past the target without any fuss,pos
Shahid Afridi produced a blinder of a spell to rattle the Kenyan middle order and grabbed the best figures for a captain in WC games,pos
There were no hiccups whatsoever for Pakistan as their bowlers ran through the Kenyan batting as if they had a train to catch,pos
Collins Obuya was the only flash in the pan as he held one end up,pos
The South Africans have started their WC campaign with a bang! West Indies have themselves to blame after their batting collapse,pos
"They came out to bowl, started well by taking two quick wickets but AB de Villiers played a scintillating knock, his 10th ODI century, to take the Proteas home comfortably with 71 overs to spare",pos
Duminy and Graeme Smith also made fine contributions with the bat,pos
Australia cruised home after a terrific opening partnership between Watson and Haddin yielded 133 runs,pos
"Ponting, Clarke and White utilised the opportunity to hone their batting skills ahead of tougher challenges",pos
Sri Lanka have registered a comprehensive win after the splendid bowling performance by Malinga,pos
Dilshan started off in a frenzy as they got off to the perfect start,pos
Tharanga helped himself to a fifty as SL got home in a canter,pos
West Indies have registered a comprehensive win with 226 balls to spare,pos
"For WI, the heartening aspect would be the performance of their captain Sammy who led from the front with the ball",pos
The Kenyans have showed some real character by lasting the full fifty overs,pos
The Aussies will be a little disappointed that they could not bowl them out but a good workout nevertheless for their bowlers,pos
They seemed to be looking at it as a practice game and have done their reputation no damage,pos
Their unbeaten streak at WCs continues and it has now extended to 33 games,pos
Pakistan were never in danger of losing the game and now stroll through to the quarter-finals,pos
Asad Shafiq showed that he is a player for the future with a calm and composed knock,pos
Pakistan were always in control and paced their chase quite beautifully to canter home,pos
Ireland were expected to put up a fight against SA and they did meet the expectations for some time with the ball,pos
Duminy came in and arrested the slide and took South Africa to safety,pos
To their credit the South Africans never gave them any breathing space and kept it very tight throughout,pos
They will be pleased with their bowling effort though there still seems to be slight concerns over the performance of the top order,pos
A comprehensive win for Zimbabwe in the end as they end their WC campaign on a high,pos
"Winning the toss, they set a mammoth total first up and then they were backed up perfectly by Mpofu and then the spinners as they took wickets in regular intervals to trigger the collapse",pos
Still they came out with intent and forced the Pakistanis to earn each and every run,pos
"Lee was magnificent and if Tait and Johnson had combined together, the result could well have been very different",pos
"Still full marks to Shafiq, Younis Khan and Umar Akmal for gutsing it out and taking their side home",pos
Umar Akmal took calculated risks and curbed his natural attacking instincts to play perhaps the most sensible innings of his life,pos
All played loose strokes and Tsotsobe ran through the top order with three wickets,pos
Peterson came later on and he continued to tear into the Bangladeshi middle and lower order,pos
Ireland have truly shown that they are the best associate nation in this World Cup,pos
They have ended the tournament on a high as they chased down a target of 300 plus in this tournament for the second time with six wickets to spare,pos
The platform was set by Stirling and Porterfield who shared a record 177 run opening stand,pos
Stirling scored boundaries at will as he blazed away to his century,pos
"However, the Netherlands came right back with the quick dismissals of Porterfield and Stirling",pos
"Niall O Brien came in and held the innings together, building crucial partnerships with Joyce and Wilson",pos
"The Aussie openers were ruthless, devastating and absolutely flawless as it rained runs at the Chinnaswamy Stadium",pos
"They started off slowly, but once they got their eye in, they took on the Canadian spinners and dispatched the ball to every possible corner",pos
There were a couple of half chances that didn't go Canada's way and the duo made the most their hitting abilities,pos
Chandimal was the star with a fine 92,pos
The chase was methodical as each and every batsman made handy contributions,pos
JPD and Amla made fifties to anchor a good chase,pos
"A convincing win in the end for Pakistan, but it was not without nerves",pos
"It took that man, Afridi, to come out and get his team past the winning mark",pos
Misbah was ice cool until the end,pos
They will be happy with the win though,pos
They go 1-0 up with two games to go,pos
"Shakib Al Hasan played a patient innings of 34, but it was the 20 year old Nasir who will take all the plaudits for scoring his first ODI ton",pos
"He became just the 2nd Bangladesh player to score a 100 against Pakistan, the 1st one being Shakib Al Hasan",pos
Pakistan seemed to take it easy towards the end but all credit to the youngster for his fab effort,pos
This is their 21st straight win against the hosts and they take the series 2-0,pos
A clinical performance from Pakistan today and their domination against the Lankans continues,pos
It was an easy chase for Pakistan and they did it in style with Farhat and Younis notching up their fifties and seeing them through,pos
They started brilliantly and removed the top order in the space of 4 overs,pos
Umar Akmal then held the innings together with the help of crucial partnerships with Misbah and Sarfraz Ahmed,pos
Malinga and Perera were the stars of the show picking up 5 wickets for 76 runs in 18 overs between them,pos
He was lucky to survive an LBW appeal early on but never looked back since then,pos
6 sixes and 5 fours flew from his bat as he absolutely mauled Zimbabwe's bowlers,pos
Guptill gave him good company and hit a few huge shots himself,pos
A terrific performance from New Zealand has helped them clinch the 2-match series 2-0 in the end,pos
"Batting first they amassed a huge total, courtesy twin fifties from Brendon and Guptill",pos
"It was always going to be a tough chase for Zim, but they showed some heart with Chigu and Chibhabha taking on the attack with some big blows",pos
A Clinical performance from the Kiwis has helped them extend their domination over Zim,pos
"Their bowlers got them off to a great start by reducing Zim to 21/4, but Taylor and Futizwa played sensibly to bail them out of trouble and post a decent total",pos
"Chasing a modest total of 232, NZ got off to an aggressive start, with Nicol promoted ahead of Brendon to open the innings hitting his ton on debut and in the process becoming only the 7th batsmen in ODIs to do so",pos
Guptill also played his part and in the end New Zealand cruised to victory,pos
New Zealand have won the series with ease,pos
He got another fantastic ton under pressure today and Zimbabwe posted a good score in the must win game,pos
Martin Guptill is cashing in on his good form and got his second ODI ton as the Kiwis cruised in the chase,pos
The untested middle order faltered towards the end but McCullum and Guptill had done enough by then to ensure the win,pos
India have outplayed England in all departments,pos
"Given the performance in England, few would have imagined that, but India have shown why they are a Champion side, at least when it comes to ODIs",pos
"After a iffy start, Kohli and Raina consolidated well with Dhoni and Jadeja giving the fireworks to set up a good total",pos
The spin duo of Ashwin and Jadeja were the wreckers-in-chief as they bamboozled the batsmen with turn and flight,pos
"The other bowlers looked good in patches and with this win, fans will expect a lot as far as the other matches are concerned",pos
The performance of the England bowlers in the initial overs was really commendable,pos
They conceded only 25 runs in the first ten overs,pos
"But once he got out, Virat Kohli and Suresh Raina ensured that there were no more hiccups",pos
"Kohli has to be praised for his maturity, he played the sheet anchor role to perfection",pos
"In the end, Dhoni came into the middle and polished off a few boundaries to seal the win",pos
Kevin Pietersen's superb fifty ensured that England chased down a modest 121 with 8 balls to spare,pos
"England on the other hand, targetted the initial overs and ensured that they didn't fall below the required rate at any point in time",pos
Ravindra Jadeja was the pick of the bowlers for India as he managed to give away just 9 runs in his quota of 4 overs,pos
A tremendous game to start off the series,pos
He went on to score a blazing fifty to put Australia on the right path in this chase,pos
They lost few wickets towards the end but they did not panic and they go 1-0 up in the two match series by winning this match by five wickets,pos
"Funny thing that most of their batsmen were timing the ball really well, but kudos to the Australian bowlers who used helpful conditions to good effect",pos
"Doherty bowled a stump to stump line and kept the batsmen quiet, whereas Marsh and Cummins impressed on debut",pos
Both of them picked up a wicket in their very first overs,pos
Johnson got the ball to swing into the right handers and 3 wickets against his name will be a good boost for him,pos
A thumping win this for the home side,pos
The batsmen set it up by scoring 300+ and the bowlers followed it up with a disciplined show,pos
"They never allowed Australia to go on top, and kept chipping away at the wickets at regular intervals",pos
Clinical performance from Pakistan as they outplayed Zimbabwe in all the departments today,pos
"225 was never going to be a tough target on this pitch, but the Pakistani openers played superbly to notch up the highest opening stand for Pakistan in ODIs",pos
Hafeez was very fluent in his innings and got to his 3rd ODI century in style with a huge slog sweep over midwicket,pos
So Pakistan are 2-0 up in the series and will be hugely satisfied with their effort,pos
A fine match for Eoin Morgan as captain,pos
He is also the Man of the Match for his fine 59,pos
Dernbach bowled very well in the end overs and picked up crucial wickets to restrict Ireland,pos
"A comprehensive win for Sri Lanka, they started slowly with the bat, but Dilshan's onslaught took them to 198, which was a really good total on this wicket",pos
"Perera starred with the ball, as he picked 3 wickets on debut and rattled the middle order",pos
An easy chase in the end for Australia,pos
Shane Watson continued his superb recent form with a blistering knock of 69,pos
Ponting and Clarke spent useful time out in the middle with half-centuries as Australia cruised home to take a 1-0 lead,pos
Sri Lanka have managed a consolation win,pos
It was set up by Malinga's hat-trick,pos
Mahela played a very handy knock,pos
It was a scratchy innings but he managed to hang in there for a long time,pos
Chamara Silva gave the innings some impetus with a very good knock,pos
All-round display from Zimbabwe helped them register a facile win over Bangladesh,pos
Vitori was the pick of the bowlers as he became the first Zimbabwean to take a five-for in his debut match,pos
"Zim started off aggressively, with Sibanda leading the pack with a superb 96",pos
"They lost a flurry of wickets in the middle, but Mutizwa stayed till the end to take them home",pos
"England got off to a bad start as they lost Hales, but KP and Kieswetter managed to increase the scoring rate",pos
Morgan was the star in the middle overs as he scored a brisk 49,pos
Samit Patel and Bopara stayed till the end and took England over the line as they won the one-off T20I by six wickets,pos
"After they got off to a superb start, the spinners, led by Jadeja and Ashwin, pulled things back by picking two wickets, with a third one being taken by Munaf",pos
Bopara guided the chase beautifully and he got good support from Bresnan,pos
"In the end, England managed to scrape through by three wickets",pos
"A comfortable victory for the Indians, their bowlers did a tremendous job by choking runs in the middle overs",pos
Another walk in the park for India and they are well on course for a series victory,pos
The win was always on cards despite the early loss of Shikhar Dhawan,pos
Kohli batted superbly for his 81 while Parthiv chipped in with 56,pos
Raina ended the match with a brisk 26,pos
Sarwan was rock solid when he was out there,pos
Darren Bravo chose the right time to attack and Samuels finished it off in style,pos
Kohli was looking good for a big innings and India desperately needed him to stay till the end,pos
WI were clearly playing for pride in the last two games and they will be very pleased with their effort,pos
Sri Lanka looked the better team out on the park today,pos
"SL started well and despite the loss of Jayasuriya, they seemed to be in cruise control",pos
Sangakkara and Jayawardene looked outstanding and unhurried in a classic lesson of T-20 batting as they eased home with 16 deliveries left,pos
A fine all-round performance from Sri Lanka,pos
Mahela Jayawardene showed class in scoring a career best 144,pos
He was well supported by Sangakkara who made 69,pos
Mathews chipped in with an unbeaten 46,pos
The spinners combined well for Sri Lanka and were backed up by some smart keeping and fielding,pos
"England won what seemed to be a great toss to win, the match was all but over when SL slumped to 11/3",pos
It was not a big target by any stretch but none would have anticipated the Cook show,pos
He was fed to his strengths and made the most of it,pos
Kieswetter was the ideal foil for him as the duo completed the biggest 1st wicket partnership against Sri Lanka,pos
Cook deserved a ton but he will be more or less chuffed with this knock,pos
He has definitely shut the mouths of a few nay-sayers,pos
It has been a comprehensive win for West Indies and they will take a lot of confidence going into the 2 match Test series,pos
Lendl Simmons continued his good form with yet another half-century,pos
Bangladesh have really pulled out the rabbit out of the hat,pos
They started off with the spinners and it paid rich dividends as they sent back the openers cheaply,pos
None of the Irish batsmen got going and the Bangladeshi spinners continued to pile on the pressure,pos
"Kevin O Brien and Andre Botha strung together a good partnership, but Shafiul Islam broke the partnership and ran through the tail to complete a thrilling 27 run victory for the Tigers",pos
Zimbabwe's spinners have really risen to the occasion,pos
He was well backed up by Utseya and Cremer as they lost wickets at regular intervals,pos
The tail did frustrate the Zimbabwean bowlers for some time but the result was never in doubt,pos
"In the end, Zimbabwe win by a massive 175 runs and register their first win in the World Cup after eight years",pos
This is also their biggest win in terms of runs in ODIs,pos
England realised once again how great a leveller the game could be as the tables were turned on them on the very ground they secured a moral victory chasing a similar total just a few days back,pos
Ireland held their nerve to register a famous victory and the superlatives will continue to flow when we recall this match in the future,pos
It has been a comprehensive victory for the Proteas,pos
South Africa win by 231 runs and it is the fourth biggest run win in the history of the World Cup,pos
"Credit to Afridi, the way he has led his bunch of men has been remarkable",pos
"Yet again, he led from the front, took his 5th five wicket haul to rattle the Canadian batting",pos
He is also the highest wicket taker in this tournament so far,pos
Southee and Mills were devastating with the new ball as they ripped through the top order,pos
"In the end, this is a superb performance by the NZ back up bowlers who bowled admirably in the absence of Daniel Vettori, who hobbled off the field with an injured knee",pos
Yuvraj Singh put his head down for the second time in a row and play sensibly to help India cross the line,pos
"Playing his last match at Kandy, Murali broke a stubborn opening stand that was causing some concern for Sri Lanka",pos
Everything Dilshan touched turned to gold today and he was in excellent form with the ball as well picking up 4 wickets,pos
Sri Lanka completed a victory that was expected all along and will be happy with it going into the forthcoming bigger matches,pos
"Due to this, the contest ended very late and NZ won by a comfortable 97 runs",pos
It has been a confident show by the Bangladeshis,pos
"Tamim was cleaned up in the first over by Bukhari and one felt that the Men in Orange would put up a fight, but Imrul Kayes and Junaid Siddique anchored the innings and put Bangladesh on course",pos
Kayes continued his impressive form as he scored back to back fifties,pos
They bowled a couple of maiden overs and they picked up two wickets,pos
"However, the result was never in doubt and Bangladesh recorded a massive 6 wicket win",pos
"As expected, the Sri Lankan spinners have rattled the Kiwis at the Wankhede",pos
"The Lankans were initially sloppy on the field dropping Ryder and Taylor early on in their innings, but the spinners came back and took wickets in frequent intervals to ensure that they move to the top of the table",pos
"Sangakkara, their captain, led from the front with a fantastic hundred that set the stage for the spinners to do some magic and Jayawardene chipped in with a very useful knock",pos
"On a pitch that was slowing up considerably, Dilshan and Sangakkara played a superb innings",pos
They carted the Kiwi bowlers to all parts of the ground and it seemed that the game was headed towards an early finish,pos
They went past their fifties and shared a 120 run partnership to put SL on course,pos
"However, three wickets fell for just nine runs and NZ gave a good fight",pos
"Mathews, aided by the runner, struck some crucial blows to give the Sri Lankans a thrilling five wicket win",pos
This has been a good performance by the Indian bowlers,pos
Rahul Sharma and Ravindra Jadeja kept a tight check on the runs at the start and during the middle overs,pos
Rahul Sharma picked up three wickets in his first three overs,pos
Russell hit some big hits but Ramdin stayed firm,pos
"However, on this day, mark this in your calendar, Virender Sehwag achieved history",pos
Comprehensive victory for the Pakistanis,pos
"When Dilshan and Sangakkara were going strong, it looked like Sri Lanka would win easily",pos
The bowlers were impeccable in their line and length,pos
The pick of the bowlers were Gul and Ajmal who picked up 3 wickets each with the latter keeping it tight in the middle overs,pos
Pakistan go 2-1 up in the 5 match series and look set to win it,pos
"What an thrilling match we have witnessed just now, with Pak holding their nerve towards the end to emerge victorious",pos
Misbah however stood firm at the other end and stitched an important stand with Asad and then with Afridi to take his side home,pos
This has been a fantastic victory for India,pos
"They looked to be in trouble when they lost the openers but it was the unbeaten 209 run partnership between the two local boys, Virat Kohli and Gautam Gambhir, that steered India home",pos
"Both were fantastic, with Virat reaching his 2nd century in three innings",pos
He also went past 1000 runs in ODIs this year,pos
Gambhir also provided great support as the England bowlers ran out of ideas,pos
A tremendous game to start off the series,pos
He went on to score a blazing fifty to put Australia on the right path in this chase,pos
They lost few wickets towards the end but they did not panic and they go 1-0 up in the two match series by winning this match by five wickets,pos
The pacers had bowled exceptionally well on a wicket which provided them some support,pos
"Cummins looked fiery and in his first spell of 2 overs, gave away just three runs and accounted for 2 wickets",pos
"They are into the cricketing record books now, for this is the highest 8th wicket partnership in T20 Internationals",pos
West Indies had the upper hand for the major part of the match,pos
But it was the penultimate over by the debutant Brathwaite which sealed the victory for the hosts,pos
"He conceded 14 runs off the over and with 4 required off the last 2 balls, Rahim whacked one into the stands",pos
"He will be delighted with the victory, especially after a good performance by the bowlers and fielders",pos
"Who would have imagined that when Shane Watson was toying around with the bowling? But credit to Sri Lanka, and Mendis in particular, for the stunning comeback",pos
"They came back from nowhere and choked Australia with spin to take the game, despite some late hitting from Cameron White",pos
Finally Pakistan managed to win the match by 5 wickets and the take the series 2-0,pos
"It was an improved performance by Ireland today as they posted a respectable total of 238, thanks mainly to Stirling's century",pos
But it was Wilson who provided them the late onslaught towards the end,pos
"Chasing 239, Pakistan faltered a bit at the start, but Younis and Azhar Ali revived them by stitching an important partnership",pos
But it was Umar Akmal's useful fifty that changed the fortunes for them,pos
Ireland will be happy with their performance today as it came against a strong side,pos
Mathews played an innings of high quality and almost took them close to the victory,pos
Jeevan Mendis also played his part as he along with Mathews stitched the all important partnership 102 runs for the 6th wicket,pos
But England held their nerve in the end to clinch a thrilling win by 16 runs,pos
"Randiv took his maiden 5-wicket haul in this match, but that was not enough for SL to force a win as their top order succumbed to some excellent seam bowling by Bresnan",pos
"In the end it was Dernbach, who held his nerve in the 49th over by taking 2 wickets in 2 balls, including the crucial wicket of Mathews who was standing in the way of an English win",pos
Watson was in a murderous mood from the first over,pos
Some incredible hitting saw him hit 15 sixes and break the world record for maximum sixes in an innings,pos
He also went past Hayden to record the highest individual score by an Aussie,pos
He ended on a mind-boggling 185 of just 96 balls,pos
No bowler was shown any mercy and were taken to the cleaners,pos
The pressure was piled on when Pakistan posted a very good score,pos
Afridi led from the front and was inspirational on the field,pos
He played a part in five of the first six wickets to fall,pos
Akhtar struck crucial blows but the more heartening aspect for Pak would be that he was steaming in even at the death displaying his much improved fitness,pos
Pakistan have held their nerve for a famous win to boost their confidence,pos
"A massive win for West Indies, they needed it badly to keep their spirits alive after the early loss in the tournament at the hands of the Proteas",pos
"Roach was sensational with the ball, picked up 6 important wickets and also took a hat-trick towards the end of the innings",pos
"In the battle of the minnows, Canada have truly come out on top",pos
He made Kenya pay dearly as he and Bagai went past their half centuries,pos
Their 132 run partnership is the highest ever partnership for Canada in World Cups,pos
This partnership helped Canada record their second World Cup victory by five wickets,pos
Sammy led from the front with the ball and kept it very tight in the initial overs delivering three maiden overs on the trot,pos
Ireland will take a lot of pride having been in the game for a long time while West Indies continue to improve with another strong win,pos
South Africa have refused to choke this time and it helped that they were offered a lot of breathers from India,pos
This win would give them a huge boost more so coming after that infamous choke against England at Chennai,pos
